tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00268451,00268451,020,00248898,00019553,00019553,001024,000,000,00016384,00268451
001,00267902,00267902,020,00248284,00019618,00019618,001024,000,000,00016384,00267902
002,00270611,00270611,020,00250923,00019688,00019688,001024,000,000,00016384,00270611
003,00268400,00268400,020,00248898,00019502,00019502,001024,000,000,00016384,00268400
004,00270100,00270100,020,00250449,00019651,00019651,001024,000,000,00016384,00270100
005,00268300,00268300,020,00248547,00019753,00019753,001024,000,000,00016384,00268300
006,00270355,00270355,020,00250705,00019650,00019650,001024,000,000,00016384,00270355
007,00267544,00267544,020,00248026,00019518,00019518,001024,000,000,00016384,00267544
008,00269600,00269600,020,00250033,00019567,00019567,001024,000,000,00016384,00269600
009,00268000,00268000,020,00248769,00019231,00019231,001024,000,000,00016384,00268000
010,00269033,00269033,020,00249142,00019891,00019891,001024,000,000,00016384,00269033
011,00267000,00267000,020,00247641,00019359,00019359,001024,000,000,00016384,00267000
012,00267400,00267400,020,00248102,00019298,00019298,001024,000,000,00016384,00267400
013,00268355,00268355,020,00248908,00019447,00019447,001024,000,000,00016384,00268355
014,00266300,00266300,020,00246792,00019508,00019508,001024,000,000,00016384,00266300
015,00269292,00269292,020,00249607,00019685,00019685,001024,000,000,00016384,00269292
016,00275600,00275600,020,00255563,00020037,00020037,001024,000,000,00016384,00275600
017,00274300,00274300,020,00254519,00019781,00019781,001024,000,000,00016384,00274300
018,00273400,00273400,020,00253724,00019676,00019676,001024,000,000,00016384,00273400
019,00275226,00275226,020,00255239,00019987,00019987,001024,000,000,00016384,00275226
020,00274800,00274800,020,00254943,00019857,00019857,001024,000,000,00016384,00274800
021,00273900,00273900,020,00254045,00019855,00019855,001024,000,000,00016384,00273900
022,00275566,00275566,020,00255643,00019923,00019923,001024,000,000,00016384,00275566
023,00273219,00273219,020,00253410,00019809,00019809,001024,000,000,00016384,00273219
024,00273600,00273600,020,00253500,00020100,00020100,001024,000,000,00016384,00273600
025,00271900,00271900,020,00252093,00019807,00019807,001024,000,000,00016384,00271900
026,00271900,00271900,020,00252051,00019849,00019849,001024,000,000,00016384,00271900
027,00272900,00272900,020,00252946,00019954,00019954,001024,000,000,00016384,00272900
028,00274672,00274672,020,00254555,00020117,00020117,001024,000,000,00016384,00274672
029,00272754,00272754,020,00252908,00019846,00019846,001024,000,000,00016384,00272754
030,00271700,00271700,020,00252201,00019499,00019499,001024,000,000,00016384,00271700
031,00274300,00274300,020,00254353,00019947,00019947,001024,000,000,00016384,00274300
000,00318762,00318762,020,00277209,00041553,00041553,001024,000,001,00016384,00318762
001,00318546,00318546,020,00276889,00041657,00041657,001024,000,001,00016384,00318546
002,00318176,00318176,020,00276418,00041758,00041758,001024,000,001,00016384,00318176
003,00317186,00317186,020,00275749,00041437,00041437,001024,000,001,00016384,00317186
004,00318168,00318168,020,00276657,00041511,00041511,001024,000,001,00016384,00318168
005,00317798,00317798,020,00276107,00041691,00041691,001024,000,001,00016384,00317798
006,00317691,00317691,020,00276038,00041653,00041653,001024,000,001,00016384,00317691
007,00317861,00317861,020,00276650,00041211,00041211,001024,000,001,00016384,00317861
008,00317572,00317572,020,00276269,00041303,00041303,001024,000,001,00016384,00317572
009,00317301,00317301,020,00275635,00041666,00041666,001024,000,001,00016384,00317301
010,00318099,00318099,020,00276703,00041396,00041396,001024,000,001,00016384,00318099
011,00317569,00317569,020,00276398,00041171,00041171,001024,000,001,00016384,00317569
012,00317198,00317198,020,00276032,00041166,00041166,001024,000,001,00016384,00317198
013,00317308,00317308,020,00275984,00041324,00041324,001024,000,001,00016384,00317308
014,00317925,00317925,020,00276275,00041650,00041650,001024,000,001,00016384,00317925
015,00317638,00317638,020,00276391,00041247,00041247,001024,000,001,00016384,00317638
016,00317801,00317801,020,00276467,00041334,00041334,001024,000,001,00016384,00317801
017,00317645,00317645,020,00276166,00041479,00041479,001024,000,001,00016384,00317645
018,00318080,00318080,020,00277076,00041004,00041004,001024,000,001,00016384,00318080
019,00318318,00318318,020,00276922,00041396,00041396,001024,000,001,00016384,00318318
020,00317667,00317667,020,00276519,00041148,00041148,001024,000,001,00016384,00317667
021,00317241,00317241,020,00276026,00041215,00041215,001024,000,001,00016384,00317241
022,00317029,00317029,020,00275953,00041076,00041076,001024,000,001,00016384,00317029
023,00317219,00317219,020,00276057,00041162,00041162,001024,000,001,00016384,00317219
024,00316936,00316936,020,00275828,00041108,00041108,001024,000,001,00016384,00316936
025,00317492,00317492,020,00276252,00041240,00041240,001024,000,001,00016384,00317492
026,00317758,00317758,020,00276527,00041231,00041231,001024,000,001,00016384,00317758
027,00317859,00317859,020,00276327,00041532,00041532,001024,000,001,00016384,00317859
028,00317087,00317087,020,00275985,00041102,00041102,001024,000,001,00016384,00317087
029,00317853,00317853,020,00276377,00041476,00041476,001024,000,001,00016384,00317853
030,00317443,00317443,020,00275897,00041546,00041546,001024,000,001,00016384,00317443
031,00317727,00317727,020,00276300,00041427,00041427,001024,000,001,00016384,00317727
000,00272400,00272400,020,00251637,00020763,00020763,001024,000,002,00016384,00272400
001,00273514,00273514,020,00252572,00020942,00020942,001024,000,002,00016384,00273514
002,00273090,00273090,020,00252169,00020921,00020921,001024,000,002,00016384,00273090
003,00273002,00273002,020,00252225,00020777,00020777,001024,000,002,00016384,00273002
004,00272200,00272200,020,00251404,00020796,00020796,001024,000,002,00016384,00272200
005,00272314,00272314,020,00251206,00021108,00021108,001024,000,002,00016384,00272314
006,00273250,00273250,020,00252280,00020970,00020970,001024,000,002,00016384,00273250
007,00273944,00273944,020,00252904,00021040,00021040,001024,000,002,00016384,00273944
008,00274845,00274845,020,00253711,00021134,00021134,001024,000,002,00016384,00274845
009,00274037,00274037,020,00253132,00020905,00020905,001024,000,002,00016384,00274037
010,00273807,00273807,020,00253003,00020804,00020804,001024,000,002,00016384,00273807
011,00274200,00274200,020,00253434,00020766,00020766,001024,000,002,00016384,00274200
012,00274700,00274700,020,00254001,00020699,00020699,001024,000,002,00016384,00274700
013,00273407,00273407,020,00252733,00020674,00020674,001024,000,002,00016384,00273407
014,00274100,00274100,020,00253147,00020953,00020953,001024,000,002,00016384,00274100
015,00271890,00271890,020,00251053,00020837,00020837,001024,000,002,00016384,00271890
016,00273000,00273000,020,00251904,00021096,00021096,001024,000,002,00016384,00273000
017,00272334,00272334,020,00251563,00020771,00020771,001024,000,002,00016384,00272334
018,00271780,00271780,020,00251317,00020463,00020463,001024,000,002,00016384,00271780
019,00272039,00272039,020,00251235,00020804,00020804,001024,000,002,00016384,00272039
020,00271308,00271308,020,00250382,00020926,00020926,001024,000,002,00016384,00271308
021,00273100,00273100,020,00252282,00020818,00020818,001024,000,002,00016384,00273100
022,00272500,00272500,020,00251664,00020836,00020836,001024,000,002,00016384,00272500
023,00271052,00271052,020,00250394,00020658,00020658,001024,000,002,00016384,00271052
024,00272627,00272627,020,00251887,00020740,00020740,001024,000,002,00016384,00272627
025,00272900,00272900,020,00252134,00020766,00020766,001024,000,002,00016384,00272900
026,00273500,00273500,020,00252721,00020779,00020779,001024,000,002,00016384,00273500
027,00272100,00272100,020,00251247,00020853,00020853,001024,000,002,00016384,00272100
028,00273786,00273786,020,00253033,00020753,00020753,001024,000,002,00016384,00273786
029,00273072,00273072,020,00252152,00020920,00020920,001024,000,002,00016384,00273072
030,00273248,00273248,020,00252281,00020967,00020967,001024,000,002,00016384,00273248
031,00272575,00272575,020,00251689,00020886,00020886,001024,000,002,00016384,00272575
