tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00318856,00318856,020,00277530,00041326,00041326,001024,000,000,00016384,00318856
001,00319465,00319465,020,00277742,00041723,00041723,001024,000,000,00016384,00319465
002,00319001,00319001,020,00277047,00041954,00041954,001024,000,000,00016384,00319001
003,00318556,00318556,020,00277234,00041322,00041322,001024,000,000,00016384,00318556
004,00319182,00319182,020,00277514,00041668,00041668,001024,000,000,00016384,00319182
005,00318902,00318902,020,00277011,00041891,00041891,001024,000,000,00016384,00318902
006,00319309,00319309,020,00277582,00041727,00041727,001024,000,000,00016384,00319309
007,00318594,00318594,020,00277124,00041470,00041470,001024,000,000,00016384,00318594
008,00319348,00319348,020,00277594,00041754,00041754,001024,000,000,00016384,00319348
009,00319013,00319013,020,00277705,00041308,00041308,001024,000,000,00016384,00319013
010,00319425,00319425,020,00277573,00041852,00041852,001024,000,000,00016384,00319425
011,00318996,00318996,020,00277466,00041530,00041530,001024,000,000,00016384,00318996
012,00319001,00319001,020,00277514,00041487,00041487,001024,000,000,00016384,00319001
013,00317976,00317976,020,00276762,00041214,00041214,001024,000,000,00016384,00317976
014,00318475,00318475,020,00276642,00041833,00041833,001024,000,000,00016384,00318475
015,00318101,00318101,020,00276685,00041416,00041416,001024,000,000,00016384,00318101
016,00319598,00319598,020,00277940,00041658,00041658,001024,000,000,00016384,00319598
017,00319461,00319461,020,00277843,00041618,00041618,001024,000,000,00016384,00319461
018,00319384,00319384,020,00277845,00041539,00041539,001024,000,000,00016384,00319384
019,00319891,00319891,020,00278048,00041843,00041843,001024,000,000,00016384,00319891
020,00319576,00319576,020,00277779,00041797,00041797,001024,000,000,00016384,00319576
021,00319606,00319606,020,00278018,00041588,00041588,001024,000,000,00016384,00319606
022,00319084,00319084,020,00277771,00041313,00041313,001024,000,000,00016384,00319084
023,00319608,00319608,020,00277901,00041707,00041707,001024,000,000,00016384,00319608
024,00318988,00318988,020,00277457,00041531,00041531,001024,000,000,00016384,00318988
025,00319299,00319299,020,00277691,00041608,00041608,001024,000,000,00016384,00319299
026,00319308,00319308,020,00277810,00041498,00041498,001024,000,000,00016384,00319308
027,00318940,00318940,020,00277331,00041609,00041609,001024,000,000,00016384,00318940
028,00319304,00319304,020,00278133,00041171,00041171,001024,000,000,00016384,00319304
029,00319560,00319560,020,00277681,00041879,00041879,001024,000,000,00016384,00319560
030,00319251,00319251,020,00277545,00041706,00041706,001024,000,000,00016384,00319251
031,00318986,00318986,020,00277247,00041739,00041739,001024,000,000,00016384,00318986
000,00318386,00318386,020,00276743,00041643,00041643,001024,000,001,00016384,00318386
001,00318147,00318147,020,00276514,00041633,00041633,001024,000,001,00016384,00318147
002,00318422,00318422,020,00276851,00041571,00041571,001024,000,001,00016384,00318422
003,00317879,00317879,020,00276330,00041549,00041549,001024,000,001,00016384,00317879
004,00318276,00318276,020,00276613,00041663,00041663,001024,000,001,00016384,00318276
005,00318296,00318296,020,00276613,00041683,00041683,001024,000,001,00016384,00318296
006,00318059,00318059,020,00276348,00041711,00041711,001024,000,001,00016384,00318059
007,00317635,00317635,020,00275964,00041671,00041671,001024,000,001,00016384,00317635
008,00318811,00318811,020,00277034,00041777,00041777,001024,000,001,00016384,00318811
009,00318278,00318278,020,00276505,00041773,00041773,001024,000,001,00016384,00318278
010,00317811,00317811,020,00276281,00041530,00041530,001024,000,001,00016384,00317811
011,00318413,00318413,020,00276969,00041444,00041444,001024,000,001,00016384,00318413
012,00318595,00318595,020,00277160,00041435,00041435,001024,000,001,00016384,00318595
013,00317831,00317831,020,00276555,00041276,00041276,001024,000,001,00016384,00317831
014,00318076,00318076,020,00276611,00041465,00041465,001024,000,001,00016384,00318076
015,00317447,00317447,020,00276294,00041153,00041153,001024,000,001,00016384,00317447
016,00318270,00318270,020,00276614,00041656,00041656,001024,000,001,00016384,00318270
017,00318337,00318337,020,00276689,00041648,00041648,001024,000,001,00016384,00318337
018,00318363,00318363,020,00277090,00041273,00041273,001024,000,001,00016384,00318363
019,00318380,00318380,020,00276756,00041624,00041624,001024,000,001,00016384,00318380
020,00318327,00318327,020,00276986,00041341,00041341,001024,000,001,00016384,00318327
021,00318809,00318809,020,00277298,00041511,00041511,001024,000,001,00016384,00318809
022,00318150,00318150,020,00276730,00041420,00041420,001024,000,001,00016384,00318150
023,00318342,00318342,020,00276771,00041571,00041571,001024,000,001,00016384,00318342
024,00317956,00317956,020,00276364,00041592,00041592,001024,000,001,00016384,00317956
025,00317676,00317676,020,00275991,00041685,00041685,001024,000,001,00016384,00317676
026,00318039,00318039,020,00276590,00041449,00041449,001024,000,001,00016384,00318039
027,00317374,00317374,020,00275834,00041540,00041540,001024,000,001,00016384,00317374
028,00317927,00317927,020,00276237,00041690,00041690,001024,000,001,00016384,00317927
029,00318642,00318642,020,00276970,00041672,00041672,001024,000,001,00016384,00318642
030,00317973,00317973,020,00276355,00041618,00041618,001024,000,001,00016384,00317973
031,00317522,00317522,020,00276275,00041247,00041247,001024,000,001,00016384,00317522
000,00271216,00271216,020,00251051,00020165,00020165,001024,000,002,00016384,00271216
001,00271104,00271104,020,00250777,00020327,00020327,001024,000,002,00016384,00271104
002,00272190,00272190,020,00252041,00020149,00020149,001024,000,002,00016384,00272190
003,00271429,00271429,020,00251406,00020023,00020023,001024,000,002,00016384,00271429
004,00271333,00271333,020,00250868,00020465,00020465,001024,000,002,00016384,00271333
005,00271331,00271331,020,00251035,00020296,00020296,001024,000,002,00016384,00271331
006,00272128,00272128,020,00251811,00020317,00020317,001024,000,002,00016384,00272128
007,00271525,00271525,020,00251385,00020140,00020140,001024,000,002,00016384,00271525
008,00272409,00272409,020,00252113,00020296,00020296,001024,000,002,00016384,00272409
009,00272130,00272130,020,00251813,00020317,00020317,001024,000,002,00016384,00272130
010,00272851,00272851,020,00252332,00020519,00020519,001024,000,002,00016384,00272851
011,00273420,00273420,020,00253299,00020121,00020121,001024,000,002,00016384,00273420
012,00272704,00272704,020,00252534,00020170,00020170,001024,000,002,00016384,00272704
013,00273644,00273644,020,00253408,00020236,00020236,001024,000,002,00016384,00273644
014,00272939,00272939,020,00252653,00020286,00020286,001024,000,002,00016384,00272939
015,00272704,00272704,020,00252474,00020230,00020230,001024,000,002,00016384,00272704
016,00268148,00268148,020,00248093,00020055,00020055,001024,000,002,00016384,00268148
017,00270428,00270428,020,00250317,00020111,00020111,001024,000,002,00016384,00270428
018,00269656,00269656,020,00249619,00020037,00020037,001024,000,002,00016384,00269656
019,00269067,00269067,020,00248779,00020288,00020288,001024,000,002,00016384,00269067
020,00268556,00268556,020,00248413,00020143,00020143,001024,000,002,00016384,00268556
021,00268452,00268452,020,00248680,00019772,00019772,001024,000,002,00016384,00268452
022,00269457,00269457,020,00249347,00020110,00020110,001024,000,002,00016384,00269457
023,00268490,00268490,020,00248613,00019877,00019877,001024,000,002,00016384,00268490
024,00270298,00270298,020,00250052,00020246,00020246,001024,000,002,00016384,00270298
025,00270135,00270135,020,00249955,00020180,00020180,001024,000,002,00016384,00270135
026,00269309,00269309,020,00249307,00020002,00020002,001024,000,002,00016384,00269309
027,00269659,00269659,020,00249481,00020178,00020178,001024,000,002,00016384,00269659
028,00269079,00269079,020,00248986,00020093,00020093,001024,000,002,00016384,00269079
029,00270672,00270672,020,00250396,00020276,00020276,001024,000,002,00016384,00270672
030,00269604,00269604,020,00249759,00019845,00019845,001024,000,002,00016384,00269604
031,00269783,00269783,020,00249577,00020206,00020206,001024,000,002,00016384,00269783
