tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00101118,00101118,020,00122341,00000000,00000000,001024,000,000,00000512
001,00101026,00101026,020,00121696,00000000,00000000,001024,000,000,00000512
002,00099596,00099596,020,00119891,00000000,00000000,001024,000,000,00000512
003,00098978,00098978,020,00119113,00000000,00000000,001024,000,000,00000512
004,00099965,00099965,020,00120454,00000000,00000000,001024,000,000,00000512
005,00098556,00098556,020,00118299,00000000,00000000,001024,000,000,00000512
006,00098910,00098910,020,00119679,00000000,00000000,001024,000,000,00000512
007,00097828,00097828,020,00117671,00000000,00000000,001024,000,000,00000512
008,00098781,00098781,020,00118875,00000000,00000000,001024,000,000,00000512
009,00097144,00097144,020,00116943,00000000,00000000,001024,000,000,00000512
010,00098125,00098125,020,00118523,00000000,00000000,001024,000,000,00000512
011,00096828,00096828,020,00116209,00000000,00000000,001024,000,000,00000512
012,00097388,00097388,020,00117667,00000000,00000000,001024,000,000,00000512
013,00096240,00096240,020,00116083,00000000,00000000,001024,000,000,00000512
014,00097114,00097114,020,00116435,00000000,00000000,001024,000,000,00000512
015,00095582,00095582,020,00115012,00000000,00000000,001024,000,000,00000512
016,00096461,00096461,020,00116321,00000000,00000000,001024,000,000,00000512
017,00095207,00095207,020,00114374,00000000,00000000,001024,000,000,00000512
018,00095950,00095950,020,00115458,00000000,00000000,001024,000,000,00000512
019,00094667,00094667,020,00113816,00000000,00000000,001024,000,000,00000512
020,00095462,00095462,020,00114756,00000000,00000000,001024,000,000,00000512
021,00094484,00094484,020,00113306,00000000,00000000,001024,000,000,00000512
022,00094974,00094974,020,00113964,00000000,00000000,001024,000,000,00000512
023,00094047,00094047,020,00112925,00000000,00000000,001024,000,000,00000512
024,00094511,00094511,020,00113723,00000000,00000000,001024,000,000,00000512
025,00093246,00093246,020,00112160,00000000,00000000,001024,000,000,00000512
026,00094433,00094433,020,00112990,00000000,00000000,001024,000,000,00000512
027,00093155,00093155,020,00111545,00000000,00000000,001024,000,000,00000512
028,00093744,00093744,020,00112325,00000000,00000000,001024,000,000,00000512
029,00092636,00092636,020,00110668,00000000,00000000,001024,000,000,00000512
030,00093353,00093353,020,00112107,00000000,00000000,001024,000,000,00000512
031,00092151,00092151,020,00110500,00000000,00000000,001024,000,000,00000512
000,00130200,00130200,020,00159851,00000000,00000000,001024,001,000,00000512
001,00126200,00126200,020,00154609,00000000,00000000,001024,001,000,00000512
002,00125198,00125198,020,00153683,00000000,00000000,001024,001,000,00000512
003,00126453,00126453,020,00155518,00000000,00000000,001024,001,000,00000512
004,00125571,00125571,020,00153734,00000000,00000000,001024,001,000,00000512
005,00122945,00122945,020,00150277,00000000,00000000,001024,001,000,00000512
006,00123573,00123573,020,00151577,00000000,00000000,001024,001,000,00000512
007,00120939,00120939,020,00147963,00000000,00000000,001024,001,000,00000512
008,00121100,00121100,020,00148284,00000000,00000000,001024,001,000,00000512
009,00120700,00120700,020,00147481,00000000,00000000,001024,001,000,00000512
010,00118100,00118100,020,00144525,00000000,00000000,001024,001,000,00000512
011,00117193,00117193,020,00143162,00000000,00000000,001024,001,000,00000512
012,00118500,00118500,020,00144233,00000000,00000000,001024,001,000,00000512
013,00116060,00116060,020,00142010,00000000,00000000,001024,001,000,00000512
014,00116668,00116668,020,00142343,00000000,00000000,001024,001,000,00000512
015,00115000,00115000,020,00140003,00000000,00000000,001024,001,000,00000512
016,00115660,00115660,020,00141050,00000000,00000000,001024,001,000,00000512
017,00113698,00113698,020,00138428,00000000,00000000,001024,001,000,00000512
018,00114600,00114600,020,00139289,00000000,00000000,001024,001,000,00000512
019,00111851,00111851,020,00136375,00000000,00000000,001024,001,000,00000512
020,00113567,00113567,020,00138478,00000000,00000000,001024,001,000,00000512
021,00111500,00111500,020,00135637,00000000,00000000,001024,001,000,00000512
022,00113000,00113000,020,00137190,00000000,00000000,001024,001,000,00000512
023,00111300,00111300,020,00135141,00000000,00000000,001024,001,000,00000512
024,00112000,00112000,020,00136252,00000000,00000000,001024,001,000,00000512
025,00112048,00112048,020,00136065,00000000,00000000,001024,001,000,00000512
026,00111569,00111569,020,00135392,00000000,00000000,001024,001,000,00000512
027,00110483,00110483,020,00134061,00000000,00000000,001024,001,000,00000512
028,00109943,00109943,020,00133494,00000000,00000000,001024,001,000,00000512
029,00109698,00109698,020,00132961,00000000,00000000,001024,001,000,00000512
030,00110987,00110987,020,00134749,00000000,00000000,001024,001,000,00000512
031,00109947,00109947,020,00133504,00000000,00000000,001024,001,000,00000512
000,00128900,00128900,020,00167262,00000000,00000000,001024,002,000,00000512
001,00136100,00136100,020,00177423,00000000,00000000,001024,002,000,00000512
002,00127656,00127656,020,00164449,00000000,00000000,001024,002,000,00000512
003,00135675,00135675,020,00175778,00000000,00000000,001024,002,000,00000512
004,00125961,00125961,020,00162075,00000000,00000000,001024,002,000,00000512
005,00134292,00134292,020,00174553,00000000,00000000,001024,002,000,00000512
006,00125088,00125088,020,00161372,00000000,00000000,001024,002,000,00000512
007,00132900,00132900,020,00172188,00000000,00000000,001024,002,000,00000512
008,00132566,00132566,020,00171897,00000000,00000000,001024,002,000,00000512
009,00123773,00123773,020,00158507,00000000,00000000,001024,002,000,00000512
010,00123494,00123494,020,00157847,00000000,00000000,001024,002,000,00000512
011,00131677,00131677,020,00170390,00000000,00000000,001024,002,000,00000512
012,00122300,00122300,020,00156955,00000000,00000000,001024,002,000,00000512
013,00130754,00130754,020,00168722,00000000,00000000,001024,002,000,00000512
014,00121497,00121497,020,00156269,00000000,00000000,001024,002,000,00000512
015,00121800,00121800,020,00155447,00000000,00000000,001024,002,000,00000512
016,00129800,00129800,020,00167290,00000000,00000000,001024,002,000,00000512
017,00120747,00120747,020,00154248,00000000,00000000,001024,002,000,00000512
018,00129152,00129152,020,00166450,00000000,00000000,001024,002,000,00000512
019,00120592,00120592,020,00153827,00000000,00000000,001024,002,000,00000512
020,00128373,00128373,020,00164935,00000000,00000000,001024,002,000,00000512
021,00128470,00128470,020,00165196,00000000,00000000,001024,002,000,00000512
022,00128400,00128400,020,00164724,00000000,00000000,001024,002,000,00000512
023,00119886,00119886,020,00151784,00000000,00000000,001024,002,000,00000512
024,00119800,00119800,020,00152717,00000000,00000000,001024,002,000,00000512
025,00127578,00127578,020,00164471,00000000,00000000,001024,002,000,00000512
026,00119400,00119400,020,00151666,00000000,00000000,001024,002,000,00000512
027,00127462,00127462,020,00163663,00000000,00000000,001024,002,000,00000512
028,00127282,00127282,020,00163504,00000000,00000000,001024,002,000,00000512
029,00119600,00119600,020,00151976,00000000,00000000,001024,002,000,00000512
030,00119100,00119100,020,00151243,00000000,00000000,001024,002,000,00000512
031,00127365,00127365,020,00163414,00000000,00000000,001024,002,000,00000512
000,00152300,00152300,020,00188361,00000000,00000000,001024,003,000,00000512
001,00148800,00148800,020,00183888,00000000,00000000,001024,003,000,00000512
002,00147300,00147300,020,00181738,00000000,00000000,001024,003,000,00000512
003,00147095,00147095,020,00182320,00000000,00000000,001024,003,000,00000512
004,00147352,00147352,020,00181221,00000000,00000000,001024,003,000,00000512
005,00144957,00144957,020,00177999,00000000,00000000,001024,003,000,00000512
006,00145166,00145166,020,00178475,00000000,00000000,001024,003,000,00000512
007,00142800,00142800,020,00175487,00000000,00000000,001024,003,000,00000512
008,00143292,00143292,020,00176184,00000000,00000000,001024,003,000,00000512
009,00141488,00141488,020,00173287,00000000,00000000,001024,003,000,00000512
010,00141800,00141800,020,00173574,00000000,00000000,001024,003,000,00000512
011,00139700,00139700,020,00170750,00000000,00000000,001024,003,000,00000512
012,00140687,00140687,020,00171902,00000000,00000000,001024,003,000,00000512
013,00138800,00138800,020,00169463,00000000,00000000,001024,003,000,00000512
014,00139086,00139086,020,00170246,00000000,00000000,001024,003,000,00000512
015,00137887,00137887,020,00168194,00000000,00000000,001024,003,000,00000512
016,00138457,00138457,020,00169334,00000000,00000000,001024,003,000,00000512
017,00136890,00136890,020,00167382,00000000,00000000,001024,003,000,00000512
018,00137592,00137592,020,00167995,00000000,00000000,001024,003,000,00000512
019,00136473,00136473,020,00166317,00000000,00000000,001024,003,000,00000512
020,00136700,00136700,020,00167329,00000000,00000000,001024,003,000,00000512
021,00135564,00135564,020,00165196,00000000,00000000,001024,003,000,00000512
022,00135885,00135885,020,00165548,00000000,00000000,001024,003,000,00000512
023,00135199,00135199,020,00164853,00000000,00000000,001024,003,000,00000512
024,00136049,00136049,020,00166405,00000000,00000000,001024,003,000,00000512
025,00135600,00135600,020,00165486,00000000,00000000,001024,003,000,00000512
026,00134492,00134492,020,00164333,00000000,00000000,001024,003,000,00000512
027,00134000,00134000,020,00163526,00000000,00000000,001024,003,000,00000512
028,00134746,00134746,020,00164288,00000000,00000000,001024,003,000,00000512
029,00133600,00133600,020,00163054,00000000,00000000,001024,003,000,00000512
030,00134656,00134656,020,00164177,00000000,00000000,001024,003,000,00000512
031,00133700,00133700,020,00162883,00000000,00000000,001024,003,000,00000512
